[ 6583.795387] TCP: my_cca: seq=1 cwnd=10 rtt=342 bytes_acked=4344 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:54910
[ 6612.431042] TCP: my_cca: seq=342740 cwnd=3 rtt=103 bytes_acked=848646820 bytes_sent=972905492 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.431518] TCP: my_cca: seq=342747 cwnd=6 rtt=157 bytes_acked=848662748 bytes_sent=972927212 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.431891] TCP: my_cca: seq=342751 cwnd=3 rtt=128 bytes_acked=848671436 bytes_sent=972934452 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.432403] TCP: my_cca: seq=342759 cwnd=6 rtt=193 bytes_acked=848688812 bytes_sent=972956172 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.432680] TCP: my_cca: seq=342762 cwnd=3 rtt=99 bytes_acked=848697500 bytes_sent=972961964 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.433411] TCP: my_cca: seq=342770 cwnd=6 rtt=281 bytes_acked=848716324 bytes_sent=972985132 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.433666] TCP: my_cca: seq=342773 cwnd=3 rtt=108 bytes_acked=848725012 bytes_sent=972992372 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.434143] TCP: my_cca: seq=342780 cwnd=6 rtt=170 bytes_acked=848740940 bytes_sent=973014092 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.434496] TCP: my_cca: seq=342784 cwnd=3 rtt=120 bytes_acked=848749628 bytes_sent=973021332 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.435011] TCP: my_cca: seq=342792 cwnd=6 rtt=186 bytes_acked=848767004 bytes_sent=973043052 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.435318] TCP: my_cca: seq=342796 cwnd=3 rtt=123 bytes_acked=848775692 bytes_sent=973050292 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.435695] TCP: my_cca: seq=342800 cwnd=5 rtt=142 bytes_acked=848785828 bytes_sent=973060428 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.435977] TCP: my_cca: seq=342804 cwnd=6 rtt=215 bytes_acked=848794516 bytes_sent=973072012 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.436222] TCP: my_cca: seq=342808 cwnd=3 rtt=108 bytes_acked=848803204 bytes_sent=973079252 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.436806] TCP: my_cca: seq=342815 cwnd=6 rtt=214 bytes_acked=848819132 bytes_sent=973100972 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.437104] TCP: my_cca: seq=342819 cwnd=3 rtt=113 bytes_acked=848827820 bytes_sent=973106764 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.437641] TCP: my_cca: seq=342827 cwnd=6 rtt=157 bytes_acked=848845196 bytes_sent=973129932 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.437983] TCP: my_cca: seq=342831 cwnd=3 rtt=109 bytes_acked=848853884 bytes_sent=973135724 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.438647] TCP: my_cca: seq=342838 cwnd=6 rtt=278 bytes_acked=848872708 bytes_sent=973158892 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.438896] TCP: my_cca: seq=342841 cwnd=3 rtt=106 bytes_acked=848881396 bytes_sent=973166132 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.439367] TCP: my_cca: seq=342848 cwnd=6 rtt=159 bytes_acked=848897324 bytes_sent=973187852 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.439720] TCP: my_cca: seq=342852 cwnd=3 rtt=119 bytes_acked=848906012 bytes_sent=973195092 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.440240] TCP: my_cca: seq=342860 cwnd=6 rtt=183 bytes_acked=848923388 bytes_sent=973216812 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.440517] TCP: my_cca: seq=342863 cwnd=3 rtt=91 bytes_acked=848932076 bytes_sent=973222604 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.441255] TCP: my_cca: seq=342871 cwnd=6 rtt=268 bytes_acked=848950900 bytes_sent=973245772 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.441510] TCP: my_cca: seq=342874 cwnd=3 rtt=109 bytes_acked=848959588 bytes_sent=973253012 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.441983] TCP: my_cca: seq=342881 cwnd=6 rtt=161 bytes_acked=848975516 bytes_sent=973274732 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.442349] TCP: my_cca: seq=342885 cwnd=3 rtt=120 bytes_acked=848984204 bytes_sent=973281972 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.442857] TCP: my_cca: seq=342893 cwnd=6 rtt=169 bytes_acked=849001580 bytes_sent=973303692 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.443133] TCP: my_cca: seq=342897 cwnd=3 rtt=92 bytes_acked=849010268 bytes_sent=973309484 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.443412] TCP: my_cca: seq=342900 cwnd=4 rtt=117 bytes_acked=849017508 bytes_sent=973318172 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.443878] TCP: my_cca: seq=342904 cwnd=6 rtt=268 bytes_acked=849029092 bytes_sent=973332652 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.444134] TCP: my_cca: seq=342907 cwnd=3 rtt=104 bytes_acked=849037780 bytes_sent=973339892 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.444601] TCP: my_cca: seq=342914 cwnd=6 rtt=162 bytes_acked=849053708 bytes_sent=973361612 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.444943] TCP: my_cca: seq=342918 cwnd=3 rtt=109 bytes_acked=849062396 bytes_sent=973367404 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.445473] TCP: my_cca: seq=342926 cwnd=6 rtt=135 bytes_acked=849079772 bytes_sent=973390572 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.445828] TCP: my_cca: seq=342930 cwnd=3 rtt=114 bytes_acked=849088460 bytes_sent=973396364 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.446498] TCP: my_cca: seq=342937 cwnd=6 rtt=281 bytes_acked=849107284 bytes_sent=973419532 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.446751] TCP: my_cca: seq=342940 cwnd=3 rtt=109 bytes_acked=849115972 bytes_sent=973426772 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.447214] TCP: my_cca: seq=342947 cwnd=6 rtt=157 bytes_acked=849131900 bytes_sent=973448492 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.447575] TCP: my_cca: seq=342951 cwnd=3 rtt=124 bytes_acked=849140588 bytes_sent=973454284 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.448092] TCP: my_cca: seq=342959 cwnd=6 rtt=137 bytes_acked=849157964 bytes_sent=973477452 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.448438] TCP: my_cca: seq=342963 cwnd=3 rtt=117 bytes_acked=849166652 bytes_sent=973484692 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.449104] TCP: my_cca: seq=342971 cwnd=6 rtt=283 bytes_acked=849185476 bytes_sent=973506412 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.449345] TCP: my_cca: seq=342974 cwnd=3 rtt=102 bytes_acked=849194164 bytes_sent=973513652 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.449836] TCP: my_cca: seq=342981 cwnd=6 rtt=165 bytes_acked=849210092 bytes_sent=973535372 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.450166] TCP: my_cca: seq=342985 cwnd=3 rtt=94 bytes_acked=849218780 bytes_sent=973541164 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.450708] TCP: my_cca: seq=342993 cwnd=6 rtt=136 bytes_acked=849236156 bytes_sent=973564332 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.451041] TCP: my_cca: seq=342997 cwnd=3 rtt=102 bytes_acked=849244844 bytes_sent=973570124 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.451266] TCP: my_cca: seq=343000 cwnd=4 rtt=113 bytes_acked=849252084 bytes_sent=973578812 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.451721] TCP: my_cca: seq=343004 cwnd=6 rtt=272 bytes_acked=849263668 bytes_sent=973596188 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.451978] TCP: my_cca: seq=343007 cwnd=3 rtt=108 bytes_acked=849272356 bytes_sent=973603428 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.452449] TCP: my_cca: seq=343013 cwnd=6 rtt=146 bytes_acked=849288284 bytes_sent=973625148 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.452808] TCP: my_cca: seq=343017 cwnd=3 rtt=117 bytes_acked=849296972 bytes_sent=973632388 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.453326] TCP: my_cca: seq=343025 cwnd=6 rtt=186 bytes_acked=849314348 bytes_sent=973654108 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.453602] TCP: my_cca: seq=343028 cwnd=3 rtt=99 bytes_acked=849323036 bytes_sent=973659900 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.454339] TCP: my_cca: seq=343036 cwnd=6 rtt=278 bytes_acked=849341860 bytes_sent=973683068 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.454596] TCP: my_cca: seq=343039 cwnd=3 rtt=108 bytes_acked=849350548 bytes_sent=973690308 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.455066] TCP: my_cca: seq=343046 cwnd=6 rtt=166 bytes_acked=849366476 bytes_sent=973712028 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.455535] TCP: my_cca: seq=343050 cwnd=3 rtt=225 bytes_acked=849375164 bytes_sent=973719268 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.455958] TCP: my_cca: seq=343058 cwnd=6 rtt=117 bytes_acked=849392540 bytes_sent=973740988 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.456246] TCP: my_cca: seq=343062 cwnd=3 rtt=121 bytes_acked=849401228 bytes_sent=973748228 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.456960] TCP: my_cca: seq=343070 cwnd=6 rtt=280 bytes_acked=849420052 bytes_sent=973769948 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.457209] TCP: my_cca: seq=343073 cwnd=3 rtt=105 bytes_acked=849428740 bytes_sent=973777188 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.457684] TCP: my_cca: seq=343080 cwnd=6 rtt=165 bytes_acked=849444668 bytes_sent=973798908 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.458074] TCP: my_cca: seq=343084 cwnd=3 rtt=146 bytes_acked=849453356 bytes_sent=973806148 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.458560] TCP: my_cca: seq=343092 cwnd=6 rtt=167 bytes_acked=849470732 bytes_sent=973827868 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.458831] TCP: my_cca: seq=343095 cwnd=3 rtt=91 bytes_acked=849479420 bytes_sent=973833660 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.459246] TCP: my_cca: seq=343100 cwnd=5 rtt=185 bytes_acked=849491004 bytes_sent=973848140 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.459573] TCP: my_cca: seq=343103 cwnd=6 rtt=281 bytes_acked=849498244 bytes_sent=973856828 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.459828] TCP: my_cca: seq=343106 cwnd=3 rtt=108 bytes_acked=849506932 bytes_sent=973864068 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.460300] TCP: my_cca: seq=343113 cwnd=6 rtt=162 bytes_acked=849522860 bytes_sent=973885788 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.460645] TCP: my_cca: seq=343117 cwnd=3 rtt=111 bytes_acked=849531548 bytes_sent=973891580 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.461179] TCP: my_cca: seq=343125 cwnd=6 rtt=149 bytes_acked=849548924 bytes_sent=973914748 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.461510] TCP: my_cca: seq=343129 cwnd=3 rtt=108 bytes_acked=849557612 bytes_sent=973920540 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.462192] TCP: my_cca: seq=343136 cwnd=6 rtt=282 bytes_acked=849576436 bytes_sent=973943708 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.462453] TCP: my_cca: seq=343139 cwnd=3 rtt=106 bytes_acked=849585124 bytes_sent=973950948 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.462922] TCP: my_cca: seq=343146 cwnd=6 rtt=169 bytes_acked=849601052 bytes_sent=973972668 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.463259] TCP: my_cca: seq=343150 cwnd=3 rtt=113 bytes_acked=849609740 bytes_sent=973978460 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.463787] TCP: my_cca: seq=343158 cwnd=6 rtt=135 bytes_acked=849627116 bytes_sent=974001628 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.464147] TCP: my_cca: seq=343162 cwnd=3 rtt=121 bytes_acked=849635804 bytes_sent=974008868 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.464805] TCP: my_cca: seq=343170 cwnd=6 rtt=279 bytes_acked=849654628 bytes_sent=974030588 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.465051] TCP: my_cca: seq=343173 cwnd=3 rtt=106 bytes_acked=849663316 bytes_sent=974037828 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.465531] TCP: my_cca: seq=343180 cwnd=6 rtt=164 bytes_acked=849679244 bytes_sent=974059548 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.465873] TCP: my_cca: seq=343184 cwnd=3 rtt=108 bytes_acked=849687932 bytes_sent=974065340 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.466401] TCP: my_cca: seq=343192 cwnd=6 rtt=136 bytes_acked=849705308 bytes_sent=974088508 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.466744] TCP: my_cca: seq=343196 cwnd=3 rtt=110 bytes_acked=849713996 bytes_sent=974094300 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.467035] TCP: my_cca: seq=343200 cwnd=5 rtt=105 bytes_acked=849724132 bytes_sent=974105884 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.467419] TCP: my_cca: seq=343203 cwnd=6 rtt=274 bytes_acked=849732820 bytes_sent=974117468 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.467668] TCP: my_cca: seq=343206 cwnd=3 rtt=102 bytes_acked=849741508 bytes_sent=974124708 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.468150] TCP: my_cca: seq=343213 cwnd=6 rtt=166 bytes_acked=849757436 bytes_sent=974146428 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.468485] TCP: my_cca: seq=343217 cwnd=3 rtt=108 bytes_acked=849766124 bytes_sent=974152220 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.469023] TCP: my_cca: seq=343224 cwnd=6 rtt=203 bytes_acked=849783500 bytes_sent=974175388 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.469362] TCP: my_cca: seq=343228 cwnd=3 rtt=110 bytes_acked=849792188 bytes_sent=974181180 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.470036] TCP: my_cca: seq=343235 cwnd=6 rtt=276 bytes_acked=849811012 bytes_sent=974204348 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.470290] TCP: my_cca: seq=343238 cwnd=3 rtt=107 bytes_acked=849819700 bytes_sent=974211588 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.470764] TCP: my_cca: seq=343245 cwnd=6 rtt=159 bytes_acked=849835628 bytes_sent=974233308 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.471116] TCP: my_cca: seq=343249 cwnd=3 rtt=122 bytes_acked=849844316 bytes_sent=974240548 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.471638] TCP: my_cca: seq=343257 cwnd=6 rtt=186 bytes_acked=849861692 bytes_sent=974262268 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.471911] TCP: my_cca: seq=343260 cwnd=3 rtt=94 bytes_acked=849870380 bytes_sent=974268060 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.472651] TCP: my_cca: seq=343268 cwnd=6 rtt=272 bytes_acked=849889204 bytes_sent=974291228 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.472908] TCP: my_cca: seq=343271 cwnd=3 rtt=110 bytes_acked=849897892 bytes_sent=974298468 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.473377] TCP: my_cca: seq=343278 cwnd=6 rtt=160 bytes_acked=849913820 bytes_sent=974320188 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.473732] TCP: my_cca: seq=343282 cwnd=3 rtt=110 bytes_acked=849922508 bytes_sent=974325980 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.474249] TCP: my_cca: seq=343290 cwnd=6 rtt=125 bytes_acked=849939884 bytes_sent=974352044 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.474596] TCP: my_cca: seq=343294 cwnd=3 rtt=112 bytes_acked=849948572 bytes_sent=974357836 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.475100] TCP: my_cca: seq=343300 cwnd=6 rtt=196 bytes_acked=849964500 bytes_sent=974378108 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.475284] TCP: my_cca: seq=343301 cwnd=6 rtt=291 bytes_acked=849967396 bytes_sent=974386796 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.475495] TCP: my_cca: seq=343304 cwnd=3 rtt=105 bytes_acked=849976084 bytes_sent=974391140 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.475995] TCP: my_cca: seq=343311 cwnd=6 rtt=159 bytes_acked=849992012 bytes_sent=974412860 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.476345] TCP: my_cca: seq=343315 cwnd=3 rtt=108 bytes_acked=850000700 bytes_sent=974418652 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.476866] TCP: my_cca: seq=343323 cwnd=6 rtt=136 bytes_acked=850018076 bytes_sent=974441820 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.477229] TCP: my_cca: seq=343327 cwnd=3 rtt=124 bytes_acked=850026764 bytes_sent=974449060 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.477884] TCP: my_cca: seq=343334 cwnd=6 rtt=275 bytes_acked=850045588 bytes_sent=974470780 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.478141] TCP: my_cca: seq=343337 cwnd=3 rtt=107 bytes_acked=850054276 bytes_sent=974478020 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.478615] TCP: my_cca: seq=343344 cwnd=6 rtt=164 bytes_acked=850070204 bytes_sent=974499740 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.479010] TCP: my_cca: seq=343348 cwnd=3 rtt=105 bytes_acked=850080340 bytes_sent=974506980 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.479630] TCP: my_cca: seq=343355 cwnd=6 rtt=270 bytes_acked=850097716 bytes_sent=974528700 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.479877] TCP: my_cca: seq=343358 cwnd=3 rtt=107 bytes_acked=850106404 bytes_sent=974535940 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.480357] TCP: my_cca: seq=343365 cwnd=6 rtt=183 bytes_acked=850122332 bytes_sent=974557660 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.480633] TCP: my_cca: seq=343368 cwnd=3 rtt=93 bytes_acked=850131020 bytes_sent=974563452 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.481182] TCP: my_cca: seq=343374 cwnd=6 rtt=229 bytes_acked=850145500 bytes_sent=974582276 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.481424] TCP: my_cca: seq=343378 cwnd=3 rtt=105 bytes_acked=850154188 bytes_sent=974589516 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.482114] TCP: my_cca: seq=343385 cwnd=6 rtt=290 bytes_acked=850171564 bytes_sent=974611236 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.482367] TCP: my_cca: seq=343388 cwnd=3 rtt=103 bytes_acked=850180252 bytes_sent=974618476 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.482841] TCP: my_cca: seq=343395 cwnd=6 rtt=164 bytes_acked=850196180 bytes_sent=974640196 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.483166] TCP: my_cca: seq=343399 cwnd=3 rtt=108 bytes_acked=850204868 bytes_sent=974645988 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.483284] TCP: my_cca: seq=343400 cwnd=4 rtt=105 bytes_acked=850207764 bytes_sent=974648884 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.483704] TCP: my_cca: seq=343407 cwnd=6 rtt=149 bytes_acked=850222244 bytes_sent=974669156 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.484039] TCP: my_cca: seq=343411 cwnd=3 rtt=105 bytes_acked=850230932 bytes_sent=974674948 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.484715] TCP: my_cca: seq=343418 cwnd=6 rtt=275 bytes_acked=850249756 bytes_sent=974698116 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.484967] TCP: my_cca: seq=343421 cwnd=3 rtt=104 bytes_acked=850258444 bytes_sent=974705356 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.485444] TCP: my_cca: seq=343428 cwnd=6 rtt=160 bytes_acked=850274372 bytes_sent=974727076 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.485794] TCP: my_cca: seq=343432 cwnd=3 rtt=112 bytes_acked=850283060 bytes_sent=974732868 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.486319] TCP: my_cca: seq=343440 cwnd=6 rtt=139 bytes_acked=850300436 bytes_sent=974756036 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.486661] TCP: my_cca: seq=343444 cwnd=3 rtt=109 bytes_acked=850309124 bytes_sent=974761828 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.487335] TCP: my_cca: seq=343451 cwnd=6 rtt=276 bytes_acked=850327948 bytes_sent=974784996 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.487589] TCP: my_cca: seq=343454 cwnd=3 rtt=109 bytes_acked=850336636 bytes_sent=974792236 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.488058] TCP: my_cca: seq=343461 cwnd=6 rtt=165 bytes_acked=850352564 bytes_sent=974813956 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.488402] TCP: my_cca: seq=343465 cwnd=3 rtt=111 bytes_acked=850361252 bytes_sent=974819748 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.488931] TCP: my_cca: seq=343473 cwnd=6 rtt=136 bytes_acked=850378628 bytes_sent=974842916 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.489281] TCP: my_cca: seq=343477 cwnd=3 rtt=107 bytes_acked=850387316 bytes_sent=974848708 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.489948] TCP: my_cca: seq=343484 cwnd=6 rtt=278 bytes_acked=850406140 bytes_sent=974871876 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.490198] TCP: my_cca: seq=343487 cwnd=3 rtt=105 bytes_acked=850414828 bytes_sent=974879116 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.490676] TCP: my_cca: seq=343494 cwnd=6 rtt=161 bytes_acked=850430756 bytes_sent=974900836 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.491060] TCP: my_cca: seq=343498 cwnd=3 rtt=149 bytes_acked=850439444 bytes_sent=974908076 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.491302] TCP: my_cca: seq=343500 cwnd=4 rtt=139 bytes_acked=850445236 bytes_sent=974913868 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.491550] TCP: my_cca: seq=343506 cwnd=6 rtt=115 bytes_acked=850456820 bytes_sent=974929796 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.491826] TCP: my_cca: seq=343509 cwnd=3 rtt=96 bytes_acked=850465508 bytes_sent=974935588 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.492562] TCP: my_cca: seq=343517 cwnd=6 rtt=283 bytes_acked=850484332 bytes_sent=974958756 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.492854] TCP: my_cca: seq=343520 cwnd=3 rtt=145 bytes_acked=850493020 bytes_sent=974965996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.493409] TCP: my_cca: seq=343528 cwnd=5 rtt=230 bytes_acked=850511844 bytes_sent=974987716 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.493641] TCP: my_cca: seq=343530 cwnd=3 rtt=91 bytes_acked=850517636 bytes_sent=974993508 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.494353] TCP: my_cca: seq=343538 cwnd=6 rtt=201 bytes_acked=850537908 bytes_sent=975018124 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.494552] TCP: my_cca: seq=343541 cwnd=3 rtt=115 bytes_acked=850543700 bytes_sent=975025364 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.495036] TCP: my_cca: seq=343549 cwnd=6 rtt=178 bytes_acked=850561076 bytes_sent=975047084 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.495324] TCP: my_cca: seq=343552 cwnd=3 rtt=91 bytes_acked=850569764 bytes_sent=975052876 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.495920] TCP: my_cca: seq=343559 cwnd=6 rtt=125 bytes_acked=850587140 bytes_sent=975076044 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.496221] TCP: my_cca: seq=343562 cwnd=3 rtt=103 bytes_acked=850595828 bytes_sent=975081836 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.496733] TCP: my_cca: seq=343568 cwnd=6 rtt=230 bytes_acked=850610308 bytes_sent=975100660 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.496973] TCP: my_cca: seq=343572 cwnd=3 rtt=103 bytes_acked=850618996 bytes_sent=975107900 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.497652] TCP: my_cca: seq=343579 cwnd=6 rtt=279 bytes_acked=850636372 bytes_sent=975129620 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.497851] TCP: my_cca: seq=343582 cwnd=3 rtt=108 bytes_acked=850643612 bytes_sent=975135412 phase=congestion_avoidance Destination: 192.168.88.253:54910
